2,"Becker gegen Becker: Richter Gross hat das Wort
In Miami wird Richter Maynard Gross heute Nachmittag die erste Runde im Rechtsstreit Barbara gegen Boris Becker einläuten - und die Welt kann per TV-Kamera live daran teilhaben. Ans Eingemachte geht es am Freitag, wenn beide beim jeweils gegnerischen Anwalt vor einer Videokamera Rede und Antwort stehen müssen.
Miami - Punkt 16.30 mitteleuropäischer Zeit wird es heute im Miami Dade Court losgehen im ""Case Becker"", wie der Gerichtssprecher den Streit nennt. Im Raum 1925 muss Richter Maynard Gross entscheiden, ob der Fall Barbara gegen Boris Becker für alle zugänglich oder unter Ausschluss der Öffentlichkeit stattfinden soll. Ob die beiden zum ersten Termin erscheinen werden steht noch nicht fest. Boris Becker jedenfalls ist vorgestern nach Miami geflogen. Bereits jetzt buhlen amerikanische und deutsche Fernsehsender um die Rechte an den Bildern der Pool-Kamera, die im Gericht filmt, falls der Prozess am Montag öffentlich weitergeführt wird. Manche Sender"
4,"Bayern München - Duisburg 4-1: Eiskalte Bayern, biedere Zebras
Bayern München hat sich dank brasilianischer Treffsicherheit von seinen Verfolgern in der Fußball-Bundesliga 
abgesetzt. Der deutsche Meister gewann gegen den MSV Duisburg trotz mühevollem Beginn am Ende souverän mit 4:1.
München - Bayern München fährt der Bundesliga-Konkurrenz mit angezogener Handbremse davon. Zwar verbreitete der deutsche Fußball-Meister eine Woche vor seinem 100. Geburtstag beim 4:1 (0:
0) gegen den MSV Duisburg erneut wenig Glanz, seinen Vorsprung auf die schwächelnden Verfolger Bayer Leverkusen und Hamburger SV baute der Tabellenführer trotzdem auf komfortable fünf bzw. acht Punkte 
aus. Dies war auch schon der einzige Aspekt, der Bayern-Trainer Ottmar Hitzfeld zufrieden stellte. ""Wir haben die Aufgabe erfüllt, mehr aber auch nicht. Es spricht für unsere Klasse, dass eine durchschnittliche Leistung genügt. Wir haben dem Druck standgehalten, nachdem die Konkurrenz gepatzt hat. Das war wichtig vor den kommenden schwer"
3,"Niedersachsen-Wahl: SPD droht Debakel
In Niedersachsen wird es laut mehrerer Wahlforschungsinstitute wahrscheinlich zu einem Regierungswechsel kommen. Die SPD mit Ministerpräsident Sigmar Gabriel droht um rund zehn Prozentpunkte einzubrechen. Doch 34 Prozent der Wahlberechtigten sind noch unentschieden.
Mainz - In drei Wochen ist Wahl und die niedersächsische SPD steht laut Umfragen miserabel da. Ministerpräsident Sigmar Gabriel muss mit dem Verlust der Regierung rechnen. Grund dafür ist laut ZDF-Politbarometer vor allem der Gegenwind, der Gabriel von der Bundes-SPD entgegenbraust. Die CDU mit ihrem Spitzenkandidaten Christian Wulff hat dagegen nach der am Freitag veröffentlichten
Umfrage beste Chancen, als mit Abstand stärkste Partei den neuen
Ministerpräsidenten zu stellen. Den Sozialdemokraten bleibt die Hoffnung, in der heißen Phase des Wahlkampfes das
Ruder noch herumreißen zu können, indem sie die nach der Erhebung der Mannheimer
Forschungsgruppe Wahlen noch 34 Prozent der unentschlossenen Wäh"
4,"Ski Alpin: Maier schlägt sich selbst
Ausgerechnet in seiner Spezialdisziplin und am Hang, auf dem nächstes Jahr die WM stattfindet, hatte der ""Herminator"" seinen ersten Ausfall der Saison zu beklagen. Ein ""dummer Konzentrationsfehler"" wie der Meister später selber zugab.
St. Anton - Eine verpatzte Generalprobe verspricht eine gelungene Premiere. Mit diesem Satz konnte sich Hermann Maier am Samstag in St. Anton ein wenig trösten. Ausgerechnet im Ort der nächsten Weltmeisterschaft im kommenden Jahr kassierte der Superstar aus Österreich in seiner Spezial-Disziplin Super-G eine ungewohnte
Niederlage. Ein Flüchtigkeitsfehler bereits am dritten Tor und ein leichtes seitliches Abtragen am Tor vorbei brachten dem 28-Jährigen aus Flachau das Aus.  ""Ich wusste doch von der Welle. Es hat mir nur die Konzentration gefehlt"", meinte Maier, der bisher in allen drei Super-G des Winters ganz oben gestanden hat. Doch aus seinem Ausscheiden kann die Konkurrenz nicht all zu viel Zuversicht beziehen, denn Maier ist nic"
1,"Debatte um TV-Sender für EU: ""Wir brauchen eine europäische Medienöffentlichkeit""
Polens neue Regierung versucht, die Medien des Landes auf Linie zu bringen - und die EU kann nicht viel mehr als zusehen. Europapolitiker Jakob von Weizsäcker fordert die Einrichtung eines ""Europafunks"" nach dem Vorbild der ARD und der BBC.
Der Ton wird rauer zwischen Polen und der EU: Die Regierung in Warschau hat nicht nur das polnische Verfassungsgericht gelähmt und Geheimdienste unter genehme politische Führung gestellt, sondern auch ein höchst umstrittenes Mediengesetz erlassen. Es gibt der Regierung unter der nationalkonservativen Partei ""Recht und Gerechtigkeit"" (PiS) die Entscheidungsgewalt über Führungsposten in den öffentlich-rechtlichen Medien. Polen ist nicht das einzige EU-Land, das eine solche Entwicklung nimmt. Die Regierung folgt dem, was Ungarns Regierungschef Viktor Orbán seit Jahren vormacht. Auch in Italien war es schlecht um die Medienvielfalt bestellt, als Medienmogul Silvio Berlusconi in Rom regi"
1,"TV-Porträt ""Der gute Göring"": Retten, was der Bruder zerstört
Während Hermann Göring als ""zweiter Mann im Reich"" wütet, rettet sein Bruder Albert zahlreichen Menschen Leben und Existenz. Die wenig bekannte Geschichte erzählt der halbdokumentarische Film ""Der gute Göring"".
Albert Göring sitzt bei seinem Bruder Hermann auf dessen Anwesen Carinhall an der reich gedeckten Tafel und erzählt einen Witz: ""Hitler schickt von Papen nach Rom, um den Papst für den Nationalsozialismus zu gewinnen. Doch von Papen hat keinen Erfolg. Auch Goebbels ist nicht sehr erfolgreich und bringt lediglich einen kleinen Beitrag für die Volkswohlfahrt mit. Da wird mein Bruder auf den Weg geschickt. Nach drei Tagen erhält Hitler ein Telegramm von Göring aus Rom: Auftrag ausgeführt. Papst tot. Vatikan brennt. Tiara passt. Dein Heiliger Vater."" Hermann Göring, zu diesem Zeitpunkt noch ""zweiter Mann"" im Reich und berüchtigt für Machtfülle und Ausschweifungen, kann über diesen Witz nicht lachen. Sein Bruder Albert, eine elegante Er"
5,"Gastronomie-Gewerkschaft: NGG fordert Mindestlohn von mehr als 8,50 Euro
Union und SPD streiten derzeit um Ausnahmen beim Mindestlohn - derweil fordern Gewerkschaften seine Erhöhung. Mit 8,50 Euro in der Stunde sei es kaum möglich, von seiner Hände Arbeit zu leben, sagte NGG-Chefin Rosenberger laut einem Zeitungsbericht. Auch Ver.di verlangt einen Satz von zehn Euro.
Berlin - Auch die Gastronomie-Gewerkschaft schließt sich der Forderung nach einem Mindestlohn von mehr als 8,50 Euro pro Stunde an. Der Betrag sei nicht ausreichend, sagte die Vorsitzende der Gewerkschaft Nahrung Genuss Gaststätten (NGG), Michaela Rosenberger, der ""Bild""-Zeitung. Union und SPD hatten in ihrem Koalitionsvertrag vereinbart, dass ein gesetzlicher Mindeststundenlohn von 8,50 Euro im Jahr 2015 eingeführt und spätestens ab 2017 flächendeckend gelten soll. ""Das ist immer noch ein niedriger Lohn, der es kaum ermöglicht, von seiner Hände Arbeit zu leben"", sagte Rosenberger. Bereits Ende Dezember hatte der Chef der Dienstleistung"
4,"Silberpfeile: Mit 850 PS zur Titelverteidigung
Weltmeister Mika Häkkinen grinste siegessicher, und sein nagelneuer Silberpfeil glänzte wie das Zukunftsmodell der Formel 1. In Jerez wurde sein neuer Bolide vorgestellt.
Jerez - Formel-1-Weltmeister Mika Häkkinen ist heiß auf 
den Titel-Hattrick und kann sich dabei voll auf die Mercedes-Power verlassen. Die Schwaben spendierten dem am Donnerstag im spanischen Jerez präsentierten neuen Silberpfeil aber nicht nur ein kleineres, leichteres und stärkeres Triebwerk, sondern bekannten sich auch 
langfristig zur Formel 1 und zur Zusammenarbeit mit Partner McLaren. Denn McLaren-Chef Ron Dennis gab vor der Enthüllung des MP4-15 bekannt, dass der DaimlerChrysler-Konzern seine im Juli 1999 vereinbarte Option auf die Übernahme von 40 Prozent der TAG-McLaren-Group eingelöst hat. ""Ich will mich nicht auf ein Jahr festlegen, aber es wird 
sicher noch eine Weile gehen"", sagte Mercedes-Sportchef Norbert Haug. Bislang lief der Vertrag über die Lieferung der Motoren bis "
2,"Blutbad in Chicago: Fünf Tote nach Amoklauf
Ein Amokläufer hat in einer Fahrzeugfabrik bei Chicago im US-Bundesstaat Illinois vier Menschen erschossen und sich danach
vermutlich selbst gerichtet. Vier weitere Menschen wurden zum Teil
schwer verletzt.
Melrose Park - Der 66-jährige William Baker
hatte 39 Jahre lang in der Firma gearbeitet, war aber 1994 wegen
Diebstahls entlassen worden. Er sollte am Dienstag eine fünfmonatige
Haftstrafe antreten. 10 bis 15 Minuten lang zog Baker mit mehreren Schusswaffen bewaffnet durch das Werksgebäude des Lkw-Herstellers
Navistar. Er schoss um sich
und traf insgesamt acht Menschen. Vier Männer im Alter von 44, 47,
48 und 52 Jahren starben im Kugelhagel. Ein 45-jähriger Mann wurde
in den Bauch getroffen und lebensgefährlich verletzt. In dem Werk,
das rund 30 Kilometer außerhalb des Stadtzentrums liegt, arbeiten
rund 1400 Menschen."
5,"Wirtschaft in der Euro-Zone: Schuldenlast sinkt erstmals seit 2007
Das gab es in den vergangenen sechs Jahren nicht: Zum ersten Mal seit 2007 sind die öffentlichen Schulden der Euro-Staaten gesunken. Allerdings liegen sie noch immer weit über dem EU-Grenzwert. Vor allem Zypern und Luxemburg haben neue Verbindlichkeiten angehäuft.
Luxemburg - Der Schuldenstand der Euro-Staaten ist erstmals seit fast sechs Jahren gesunken. Die öffentlichen Schulden der Mitgliedstaaten betrugen zum Ende des dritten Quartals 2013 insgesamt 92,7 Prozent der Wirtschaftskraft der Euro-Zone, wie die EU-Statistikbehörde Eurostat am Mittwoch mitteilte. Im Vorquartal hatte der Wert noch bei 93,4 Prozent gelegen. Damit ging der Schuldenstand der Euro-Zone erstmals seit Ende 2007 zurück. Im Durchschnitt liegt der Schuldenstand der Euro-Zone aber immer noch weit über dem EU-Grenzwert von 60 Prozent der Wirtschaftskraft: Die größte Schuldenlast haben Griechenland mit fast 172 Prozent, Italien mit knapp 133 Prozent sowie Portugal m"
2,"Becker gegen Becker: Die letzte Chance auf Einigung
Die Anwälte beider Seiten sitzen erneut zusammen. Der Grund: Barbara Beckers Anwälte haben mehr Geld gefordert. Scheitern die internen Beratungen, geht der Scheidungskrieg vermutlich vor Gericht und damit öffentlich weiter.
Miami - Die Stimmung der vergangenen Tage täuschte. Immer wieder hieß es aus den Kreisen der beiden Noch-Eheleute Becker, die Scheidungsverhandlungen seien so gut wie abgeschlossen, beide Seiten seien sich einig. Boris Becker konnte die Kinder sehen. Und er traf sich, sogar ohne Rechtsbeistand, mit Barbara zum Essen. In einem ersten Vertragsentwurf hatten die Anwälte des Ex-Tennisstars seiner Ehefrau rund 15 Millionen Mark Abfindung angeboten. Diese Summe hatten Boris und Barbara Becker zuvor in privaten Gesprächen ohne die Anwälte vereinbart. Neue Forderungen Gestern Abend jedoch gab es neue Forderungen: Die Abfindungssumme solle fast verdreifacht werden, sonst komme man nicht mehr zusammen. Die Parteien gingen ohne Lösung ause"
4,"NFL: Dallas Cowboys feuern ihren Headcoach
Das erneute Erstrunden-Aus des ""Überteams"" der neunziger Jahre in den Playoffs der NFL hat Chan Gailey nach nicht einmal zwei Jahren den Job gekostet.
Dallas - Zwei Tage nach dem Aus seines Teams in der ersten Runde der NFL-Playoffs gegen die Minnesota Vikings (10:27) ist Chan Gailey, Headcoach der Dallas Cowboys, entlassen worden. Das gab Besitzer und Chef-
Manager Jerry Jones am Dienstag bekannt."
4,"Fußball: Platzt der Matthäus-Wechsel nach New York?
Weil die MetroStars nach Trainer Bora Milutinovic auch den zweiten Mentor des Rekordnationalspielers entlassen haben, fühlt Matthäus sich hintergangen: ""Es ist keine Vertrauensbasis mehr vorhanden.""
Als Lothar Matthäus am Donnerstag die Nachricht von der Entlassung des Managers der New York MetroStars, Charlie Stillitano, ereilte, löste das beim Noch-Bayern-Libero Nachdenken über seine Zukunft aus. ""Ich muss mir ernsthaft Gedanken machen, ob es noch weitergehen kann zwischen mir und diesem Klub. Schon beim Rauswurf von Trainer Bora Milutinovic letzten Oktober hat man mich nicht informiert. Und nun wieder nicht. Sämtliche Absprachen, die wir getroffen haben, wurden nicht eingehalten. Ich fühle mich hintergangen. Ich bin unheimlich enttäuscht. Es ist keine Vertrauensbasis mehr vorhanden,"" erklärte Matthäus gegenüber der ""Bild""-Zeitung.  Die entscheidende Frage, ob der Wechsel nach New York aus diesen Gründen noch platzen könne, beantwortete Matthäus "
3,"Uno-Sicherheitsrat: Russland lehnt Kriegsresolution ab
Russland bietet den USA und Großbritannien in der Irak-Frage weiterhin Paroli: Außenminister Igor Iwanow sprach sich gegen eine erneute neue Uno-Resolution aus, die einen Krieg legitimieren soll.
London - ""Ich glaube, es gibt derzeit keine Notwendigkeit, eine
zweite, eine dritte oder eine vierte Resolution zum Irak zu
verabschieden"", sagte Iwanow der Nachrichtenagentur Itar-Tass. Die Uno müsse in ihrem weiteren Vorgehen vereint sein. Iwanow betonte, dass eine friedliche Lösung der Irak-Krise die beste Option sei. Während die USA und Großbritannien eine zweite Uno-Resolution
fordern, die die Abrüstung des Irak notfalls mit Gewalt ermöglicht,
haben sich die übrigen ständigen Mitglieder des Rats - Russland,
Frankreich und China - dafür ausgesprochen, die Zahl der
Waffeninspektoren zu erhöhen und die Kontrollen fortzusetzen. Auch das nicht ständige Ratsmitglied Deutschland unterstützt
diese Position. Der russische Präsident Wladimir Putin hatte
nich"
5,"Interesse an Genussrechten: Prokon-Pleite lockt Hedgefonds an
Die Insolvenz von Prokon ruft die ersten Schnäppchenjäger auf den Plan. Ein niederländischer Hedgefonds zeigt Interesse an Genussrechten des Ökokonzerns. Viel zahlen wollen die Finanzprofis aber nicht.
Düsseldorf - Nach der Pleite von Prokon bringen sich die ersten Interessenten in Stellung. Der Hamburger Solarpark- und Windkraftbetreiber Capital Stage hat Interesse an einem Kauf von Prokon-Anlagen. ""Die Übernahme von Bestandsparks gehört zu unserem Geschäft"", sagte ein Sprecher am Freitag. Man wolle abwarten, bis das Insolvenzverfahren eröffnet sei und dann Kontakt zum Verwalter aufnehmen. Auch der niederländische Hedgefonds Exchange Investors erklärte, er wolle Prokon-Anlegern Genussscheine abkaufen. Vorstandsmitglied Frank Scheunert, der den Fonds von Dubai aus verwaltet, kündigte gegenüber Reuters an: ""In etwa zwei Wochen wollen wir ein konkretes Angebot vorlegen."" Viel werde er für die Genussrechte aber nicht offerieren. Exchange Inv"
1,"Dschungelcamp Tag 8: Nach vorne, nach vorne, nach VORRR-NEEE!
Schwere Verluste sind zu Beginn der Abwahlphase zu beklagen: Hirnchen David und Kunstpfeifer Rolf verlassen den Dschungel. Der Zuschauer bleibt in bangem Zweifel zurück: Ist das Restcamp noch psycho genug?
Wie sang Udo Jürgens schon 1978 so (oder ähnlich) in visionärer Vorausschau auf Rolf Zachers Campauszug, kaum 38 Jahre später: ""Der Mann auf der Pritsche geht nach Haus / Die lange Zeit des Liegens, sie ist aus."" Dr. Bob habe den 74-Jährigen aus der Sendung genommen, verkünden die Moderatoren am Ende recht lapidar, und man kann daraufhin herumraten, ob Rolfs Gesundheitszustand diese Akutmaßnahme nötig machte, oder ob sie eher prophylaktisch geschah - immerhin hatte der am Ortega-Klinikum praktizierende Scheinarzt Bob dem scheidenden Gunter Gabriel noch beste Gesundheit attestiert, bevor der doch noch überraschend mit einem Schwächeanfall in eine Klinik eingeliefert wurde. Egal, Rolfs Abschied ist ein Verlust, weil da nun ein unerfüllter"
5,"Devisenhandel: BaFin plant Sonderprüfung der Deutschen Bank
Die Finanzaufsicht BaFin will nach SPIEGEL-Informationen den Devisenhandel der Deutschen Bank mit einer Sonderprüfung ausleuchten. Die Bankenaufseher wollen untersuchen, ob das Institut als weltgrößter Devisenhändler den Bereich ordnungsgemäß organisiert und kontrolliert hat.
Hamburg - Die Finanzaufsicht BaFin will mit einer Sonderprüfung den Devisenhandel der Deutschen Bank untersuchen, heißt es Informationen des SPIEGEL zufolge im Umfeld des Konzerns. Die Aufseher gehen der Frage nach, ob der größte Währungshändler der Welt diesen Bereich ordnungsgemäß organisiert hat und dieser über ausreichende Kontrollen verfügt. Vor einigen Wochen war bekannt geworden, dass internationale Behörden Mitarbeiter der Bank verdächtigen, gemeinsam mit Händlern anderer Banken Wechselkurse manipuliert zu haben. Die Deutsche Bank untersucht die Vorwürfe intern und soll mittlerweile mehrere Mitarbeiter suspendiert haben. Eine Sprecherin sagte, die Bank unterstü"
3,"Iraks Terror-Connection: Das brutale Regiment der Ansar-e Islam
Alles wartet auf Colin Powell. Wenn der US-Außenminister heute vor dem Weltsicherheitsrat Beweise für die Verbindung des Irak mit dem internationalen Terrorismus vorlegt, wird aller Wahrscheinlichkeit nach ein Name fallen: Ansar-e Islam. Die brutale Islamistengruppe im Nordirak hat zwar enge Kontakte zu al-Qaida, aber ob sie wirklich von Saddam gesteuert wird, ist fraglich.
Sie nennen sich Peschmerga -  was so viel bedeutet wie ""diejenigen, die dem Tod ins Auge sehen"". Der Name der Soldaten des Kurdenkommandeurs Halat Karim Agha hätte nicht trefflicher gewählt sein können. Ein böses Omen, das sich auf grausame Weise erfüllen sollte. Die Feinde kamen noch vor dem Morgengrauen. Am Eingang des Tales in den Schinerwe-Bergen im Nordosten des Irak hatten die Angreifer zwei Berggipfel überrannt. Nun griffen sie Stützpunkte der Peschmerga-Krieger an. Die Wachen wurden getötet, der Rest der Einheit, rund zwei Dutzend Mann, im Schlaf überrascht, "
5,"Experten-Empfehlung: Garantiezins für Lebensversicherungen könnte erneut sinken
Die Versicherer hoffen auf einen Befreiungsschlag, für Kunden wird die Geldanlage weniger attraktiv. Der Garantiezins auf Lebensversicherungen soll 2015 erneut sinken - von derzeit 1,75 Prozent auf 1,25 Prozent. Dafür haben sich die wichtigsten deutschen Versicherungsmathematiker ausgesprochen.
Berlin - Der Garantiezins auf Lebensversicherungen wird im kommenden Jahr aller Voraussicht nach erneut sinken. Die wichtigsten deutschen Versicherungsmathematiker sprachen sich am Dienstag dafür aus, den Garantiezins zum 1. Januar 2015 auf 1,25 von derzeit 1,75 Prozent zu kürzen, wie zwei mit dem Beschluss vertraute Personen der Nachrichtenagentur Reuters sagten. Das könnte den unter den Niedrigzinsen leidenden deutschen Lebensversicherern etwas Luft verschaffen. Andererseits macht das die Anlage in private Rentenversicherungen noch weniger attraktiv. Der Vorstand der Deutschen Aktuarvereinigung (DAV) lässt sich in seiner Empfehl"
5,"Jobabbau: Deutsche Solarindustrie halbiert sich
Von Conergy über Solon bis zu Q-Cells sind in jüngster Zeit zahlreiche deutsche Solarhersteller pleitegegangen. Neue Zahlen zeigen: Binnen zwei Jahren kappte die Branche jeden zweiten Job.
Frankfurt - Die Krise der deutschen Solarindustrie hat innerhalb kurzer Zeit zu einem massiven Abbau von Arbeitsplätzen geführt. Das berichtet die ""Frankfurter Allgemeinen Zeitung"" (""FAZ"") unter Berufung auf aktuelle Daten des Statistischen Bundesamts. Der ""FAZ"" zufolge beschäftigte die Branche im November 2013 noch rund 4800 Personen. Innerhalb eines Jahres sei damit jeder dritte Job in der Branche gestrichen worden, seit Anfang 2012 fiel sogar mehr als die Hälfte von 10.200 Stellen weg. Erstmals seit knapp vier Jahren fiel die Beschäftigung unter die Marke von 5000. Die Zahl der geleisteten Arbeitsstunden sank seit Anfang 2012 von 1,4 Millionen auf 625.000. Der deutschen Solarindustrie macht vor allem der harte Preiskampf mit chinesischen Wettbewerbern zu schaffen."
5,"Böckler-Institut: Wirtschaftsforscher hält Zuwanderungsstreit für Phantomdebatte
""Die Effekte werden kaum spürbar sein"": Wirtschaftsforscher Gustav Horn kann der Debatte über die Zuwanderung von Rumänen und Bulgaren nichts abgewinnen. Für das Jahr 2014 erwartet der Chef des gewerkschaftsnahen IMK-Instituts ein eher schwaches Wirtschaftswachstum.
Berlin - Man erkennt schnell, was Gustav Horn über die von der CSU angezettelte Diskussion um die Armutseinwanderer aus Rumänien und Bulgarien hält, auch wenn er ein klares Wort dazu vermeidet: nichts. ""Im Grunde ist das eine Phantomdebatte, die wir schon einmal hatten"", erklärt er nur. ""Damals fürchtete man, dass Polen, Ungarn oder Tschechen den Deutschen auf dem Arbeitsmarkt mit Billiglöhnen Konkurrenz machen würden. Tatsächlich waren die Effekte kaum spürbar - so wird es auch dieses Mal wieder sein"". Die Grenzöffnung sei Ausprägung der Freizügigkeit in der EU, fügt der wissenschaftliche Direktor des Instituts für Makroökonomie und Konjunkturforschung (IMK"
1,"Abgehört: Getto-Funk vom Strand
Abgebrannt am Strand von Malibu: Die erste großartige Platte des Jahres stammt von Dr. Dres Entdeckung Anderson.Paak, der Soul und Discofunk in eine packende Rap-Erzählung verarbeitet. Das und noch mehr wichtige Musik der Woche in unserer Pop-Kolumne.
Anderson.Paak - ""Malibu""

(Steel Wool Entertainment/Membran/Sony, ab 15. Januar)  Seit er im vergangenen Jahr gleich sechs Features auf Dr. Dres ""Compton""-Album hatte und damit die jüngste Entdeckung des Westcoast-Rap-Paten ist, gehört Anderson zu den aufregendsten Newcomern der neuerdings wieder ausgiebig im Soul und Jazz der Siebziger forschenden Hip-Hop-Künstler Kaliforniens. Sein im Herbst vergangenen Jahres veröffentlichtes Album ""Venice"", noch so ein berühmter Strand in L.A., bekam bereits viel Kritiker-Aufmerksamkeit; mit ""Malibu"", einer weit ausgreifenden, mehrere musikalische Äras umfassenden Platte, die sich nach Stevie Wonders Siebziger-Großwerken ""Innervisions"", ""Fulfillingness' First Finale"" und ""Songs In Th"
3,"Irak-Krise: Weltweite Allianz für Verschiebung des Krieges
Immer mehr Länder warnen vor einem schnellen Angriff auf den Irak. Deutschland, Russland, Frankreich und nun auch China und die Türkei wollen die US-Kriegsmaschinerie anhalten. Selbst die Briten, bislang sichere Waffenbrüder Bushs, rasseln inzwischen leiser mit den Säbeln. Lässt sich der Krieg doch noch abwenden?
Peking - In weniger sensiblen Zeiten hätte eine solche Äußerung wohl wenig Beachtung gefunden: Im Irak-Konflikt müsse der nächste Schritt im Uno-Sicherheitsrat entschieden werden, sagte Chinas Präsident Jiang Zemin am Donnerstag. Grundlage des Handelns müssten die Ansichten aller Mitglieder sein. Jiang Zemin nannte die Haltung Bagdads gegenüber den Inspekteuren ""allgemein kooperativ"". So lapidar die Worte des chinesischen Regierungschefs auch klingen, so offenkundig sind sie eine Botschaft an die Falken in der US-Regierung. Denn Jiang Zemin machte seine Bemerkung nach einem Treffen mit dem französischen Außenminister Dominique de Vi"
1,"Tarantino-Western ""The Hateful 8"": Spiel mir das Lied vom Hass
Gewaltiges Theater: Mit seinem grandiosen Western-Kammerspiel ""The Hateful 8"" wandelt sich Kultregisseur Quentin Tarantino vom Kino-Grobian zum politischen Filmemacher.
Es dauert sehr lange, bis Fans des Splatter-Freundes Quentin Tarantino in seinem neuen Film ""The Hateful 8"" auf ihre Kosten kommen. Als es endlich so weit ist, fließt das zinnoberrote Kunstblut gleich in mächtigen Fontänen. Dreimal kotzt der hinterlistig vergiftete Kopfgeldjäger John ""The Hangman"" Ruth (Kurt Russell) seine sich auflösenden Eingeweide auf die Dielen von ""Minnie's Haberdashery"". Und zuletzt ergießt sich der Blutschwall noch mitten in das eh schon schwer misshandelte Gesicht seiner Gefangenen, der Gaunerbraut Daisy Domergue (Jennifer Jason Leigh). Diese Szene der Entladung wirkt grotesk in ihrer Übertriebenheit. So demonstrativ und verschwenderisch lässt Tarantino das Blut spritzen, dass schnell klar wird: Derlei Plakativität, die ja viele seiner bisher acht"
5,"Indischer Autokonzern: Tata-Geschäftsführer stürzt in den Tod
Tata-Motors-Chef Karl Slym war auf einer Geschäftsreise in Thailand, dann stürzte er aus einem Hotelfenster. Die Polizei schließt einen Mord aus, dennoch bleiben die Umstände unklar.
Bangkok - Indiens größter Autohersteller Tata Motors muss einen tragischen Todesfall verkraften. Geschäftsführer Karl Slym ist in Bangkok aus einem Hotelfenster gestürzt und gestorben. Der 51-Jährige sei nicht ermordet worden, sagte ein Polizeisprecher am Montag in der thailändischen Hauptstadt Bangkok. Er machte keine konkreten Angaben, wie die Polizei zu diesem Schluss kam. Slym war am Sonntag aus dem 22. Stock des Luxushotels Shangri-La am Chao Phraya-Fluss gefallen. Seine Leiche wurde auf einem Balkon in der vierten Etage gefunden. ""Wir können Mord ausschließen"", sagte Polizeileutnant Somyot Boonyakeow. ""Die Todesursache wird noch untersucht."" Die Polizei habe allerdings nicht automatisch von Selbsttötung ausgehen können, sagte er. Das Hotelfenster sei kl"
3,"Irak-Politik: Schröder kündigt Regierungserklärung an
Am kommenden Donnerstag wird Bundeskanzler Gerhard Schröder eine Regierungserklärung vor dem Bundestag geben. Darin will er seine Irak-Politik erläutern.
Hamburg - Eine so lautende Vorabmeldung der ""Süddeutschen Zeitung"" wurde von einem Regierungssprecher in Berlin bestätigt. Oppositionsführerin Angela Merkel hatte den Kanzler am Donnerstag in einem offenen Brief aufgefordert, zu seiner Irak-Politik vor dem Parlament
Stellung zu nehmen. ""Es geht nicht an, dass der Deutsche Bundestag in dieser wichtigen Angelegenheit zum Zuschauer gemacht wird"", hatte die CDU-Vorsitzende geschrieben. Auch die FDP schloss sich der Forderung nach einer Regierungserklärung Schröders an."
2,"Der Becker-Streit: Ist es jetzt endgültig vorbei?
Die Anwälte von Boris und Barbara Becker haben sich offenbar geeinigt. Nach einer letzten Anhörung könnte der ""Fall Becker"" damit endgültig zu den Akten gelegt werden.
Miami - Am Mittwoch,  um 15 Uhr Ortszeit, will Richter Maynard Gross die Anwälte beider Parteien zu einer letzten Anhörung in das Bezirksgericht Miami-Dade laden. Doch das ist offenbar nur eine Formalie, um den Fall danach zu den Akten legen zu können. Wie der Anwalt von Boris Becker, Robert Kohlman, gegenüber SPIEGEL ONLINE bestätigte, haben sich beide Parteien endgültig geeinigt. Barbara Becker zieht ihre Unterhaltsklage gegen ihren Ex-Mann zurück. Zuletzt sei es zwischen beiden Seiten nur noch um formale Details gegangen, so Kohlman. So habe man sich bei dem komplizierten Wohnungs- und Besitzübergang nicht einigen können. Das sei jetzt aber erfolgt. Das Paar war am letzten Montag offiziell in München geschieden worden.  Trotz des nun eingestellten Verfahrens in den USA hat der dreif"
5,"Hollandes Wirtschaftsreformen: Ein Präsident lernt Marktwirtschaft
Der Sozialist Hollande vollzieht eine Rechtswende. Sein neuer ""Pakt der Verantwortung"" verspricht Hilfen für Unternehmer - und erinnert an Gerhard Schröders Agenda 2010. Doch werden die Franzosen ihrem Präsidenten folgen?
Am Tag danach steht die Wirtschaft im Vordergrund. Gewiss, die Pressekonferenz des französischen Präsidenten François Hollande am Dienstag interessierte die Öffentlichkeit vor allem wegen seiner mutmaßlichen Affäre mit Schauspielerin Julie Gayet. ""Eine französische Leidenschaft"", schrieb ""Elle"". Doch nun beginnt die Nachlese des politisch-ökonomischen Diskurses, den der Staatschef angestoßen hat: Hat er sich nun als Sozialist bekannt - oder als Sozialdemokrat geoutet? Ist der neue Hollande gar liberal? Und bedeutet der vorgestellte ""Pakt der Verantwortung"" vor allem ein ""Geschenk an die Wirtschaft"", wie Gewerkschafter argwöhnten? Mit seinem Bekenntnis zur einer angebotsorientierten Wirtschaftspolitik dreht Hollande "
